task_id	dgp	n	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	reveal_batch_size	refit_batch_size	n_min	alpha_min	margin_width	substitute_t_test	train_ratio	binary	n_sims	task_label
197	KangSchaferRCT	500	True	0.05	1886935931	Chiseling	0	random_forest_learner	0.15	5.0	25.0	2	0	0	True		False	50	chiseling
198	KangSchaferRCT	500	True	0.05	463390156	Chiseling	0	random_forest_learner	0.15	5.0	25.0	2	0	0	True		False	50	chiseling
199	KangSchaferRCT	500	True	0.05	866377394	Chiseling	0	random_forest_learner	0.15	5.0	25.0	2	0	0	True		False	50	chiseling
200	KangSchaferRCT	500	True	0.05	134987326	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
201	KangSchaferRCT	500	True	0.05	3847275359	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
202	KangSchaferRCT	500	True	0.05	2733361894	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
203	KangSchaferRCT	500	True	0.05	2041699568	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
204	KangSchaferRCT	500	True	0.05	1350148659	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
205	KangSchaferRCT	500	True	0.05	2419250172	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
206	KangSchaferRCT	500	True	0.05	2184294495	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
207	KangSchaferRCT	500	True	0.05	2987218819	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
208	KangSchaferRCT	500	True	0.05	3897968349	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
209	KangSchaferRCT	500	True	0.05	598424036	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
210	KangSchaferRCT	500	True	0.05	1070701974	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
211	KangSchaferRCT	500	True	0.05	2595952870	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
212	KangSchaferRCT	500	True	0.05	1762581228	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
213	KangSchaferRCT	500	True	0.05	2318599822	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
214	KangSchaferRCT	500	True	0.05	3245067434	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
215	KangSchaferRCT	500	True	0.05	872141340	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
216	KangSchaferRCT	500	True	0.05	982680611	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
217	KangSchaferRCT	500	True	0.05	4049525260	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
218	KangSchaferRCT	500	True	0.05	330626207	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
219	KangSchaferRCT	500	True	0.05	2572107590	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
220	KangSchaferRCT	500	True	0.05	1244473018	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
221	KangSchaferRCT	500	True	0.05	2984078578	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
222	KangSchaferRCT	500	True	0.05	692440149	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
223	KangSchaferRCT	500	True	0.05	3781580571	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
224	KangSchaferRCT	500	True	0.05	3993020993	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
225	KangSchaferRCT	500	True	0.05	2681580201	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
226	KangSchaferRCT	500	True	0.05	3470850604	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
227	KangSchaferRCT	500	True	0.05	1269737021	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
228	KangSchaferRCT	500	True	0.05	2720448440	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
229	KangSchaferRCT	500	True	0.05	453094388	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
230	KangSchaferRCT	500	True	0.05	3742894725	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
231	KangSchaferRCT	500	True	0.05	1960801051	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
232	KangSchaferRCT	500	True	0.05	3451745307	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
233	KangSchaferRCT	500	True	0.05	938194539	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
234	KangSchaferRCT	500	True	0.05	801312299	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
235	KangSchaferRCT	500	True	0.05	1788896595	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
236	KangSchaferRCT	500	True	0.05	3833511709	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
237	KangSchaferRCT	500	True	0.05	3793659837	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
238	KangSchaferRCT	500	True	0.05	2316457290	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
239	KangSchaferRCT	500	True	0.05	1393051263	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
240	KangSchaferRCT	500	True	0.05	3467929081	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
241	KangSchaferRCT	500	True	0.05	524363766	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
242	KangSchaferRCT	500	True	0.05	3848682843	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
243	KangSchaferRCT	500	True	0.05	1530287576	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
244	KangSchaferRCT	500	True	0.05	1365814502	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
245	KangSchaferRCT	500	True	0.05	3894798525	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
246	KangSchaferRCT	500	True	0.05	472669408	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
247	KangSchaferRCT	500	True	0.05	1168799104	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
248	KangSchaferRCT	500	True	0.05	978974072	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
249	KangSchaferRCT	500	True	0.05	2781807898	Chiseling	0	random_forest_learner	0.2	5.0	25.0	2	0	0	True		False	50	chiseling
250	KangSchaferRCT	500	True	0.05	1834414013	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
251	KangSchaferRCT	500	True	0.05	2235000	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
252	KangSchaferRCT	500	True	0.05	3513346675	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
253	KangSchaferRCT	500	True	0.05	1514271692	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
254	KangSchaferRCT	500	True	0.05	3696809704	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
255	KangSchaferRCT	500	True	0.05	1309025538	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
256	KangSchaferRCT	500	True	0.05	29859174	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
257	KangSchaferRCT	500	True	0.05	707191493	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
258	KangSchaferRCT	500	True	0.05	2193642951	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
259	KangSchaferRCT	500	True	0.05	2293896602	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
260	KangSchaferRCT	500	True	0.05	1792766600	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
261	KangSchaferRCT	500	True	0.05	2082328893	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
262	KangSchaferRCT	500	True	0.05	953945764	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
263	KangSchaferRCT	500	True	0.05	2973990112	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
264	KangSchaferRCT	500	True	0.05	514817842	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
265	KangSchaferRCT	500	True	0.05	1157117161	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
266	KangSchaferRCT	500	True	0.05	1450046123	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
267	KangSchaferRCT	500	True	0.05	1048511127	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
268	KangSchaferRCT	500	True	0.05	4049766350	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
269	KangSchaferRCT	500	True	0.05	722804538	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
270	KangSchaferRCT	500	True	0.05	1388146037	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
271	KangSchaferRCT	500	True	0.05	939585183	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
272	KangSchaferRCT	500	True	0.05	2228188767	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
273	KangSchaferRCT	500	True	0.05	2397029847	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
274	KangSchaferRCT	500	True	0.05	3019443432	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
275	KangSchaferRCT	500	True	0.05	1734463155	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
276	KangSchaferRCT	500	True	0.05	1561777264	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
277	KangSchaferRCT	500	True	0.05	278710077	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
278	KangSchaferRCT	500	True	0.05	4173772272	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
279	KangSchaferRCT	500	True	0.05	1090558393	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
280	KangSchaferRCT	500	True	0.05	4133679667	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
281	KangSchaferRCT	500	True	0.05	1060324619	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
282	KangSchaferRCT	500	True	0.05	1081396733	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
283	KangSchaferRCT	500	True	0.05	2990604070	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
284	KangSchaferRCT	500	True	0.05	2135666049	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
285	KangSchaferRCT	500	True	0.05	3059178882	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
286	KangSchaferRCT	500	True	0.05	1292262512	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
287	KangSchaferRCT	500	True	0.05	636028516	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
288	KangSchaferRCT	500	True	0.05	1223380592	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
289	KangSchaferRCT	500	True	0.05	4285262775	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
290	KangSchaferRCT	500	True	0.05	158428240	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
291	KangSchaferRCT	500	True	0.05	1145815738	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
292	KangSchaferRCT	500	True	0.05	2618058864	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
293	KangSchaferRCT	500	True	0.05	4194529281	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
294	KangSchaferRCT	500	True	0.05	2158989953	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
295	KangSchaferRCT	500	True	0.05	1765390555	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
296	KangSchaferRCT	500	True	0.05	221099573	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
297	KangSchaferRCT	500	True	0.05	141951830	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
298	KangSchaferRCT	500	True	0.05	1196777444	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
299	KangSchaferRCT	500	True	0.05	1482069727	Chiseling	0	random_forest_learner	0.25	5.0	25.0	2	0	0	True		False	50	chiseling
300	KangSchaferRCT	500	True	0.05	3900972256	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
301	KangSchaferRCT	500	True	0.05	2724518272	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
302	KangSchaferRCT	500	True	0.05	1028910482	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
303	KangSchaferRCT	500	True	0.05	2923607677	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
304	KangSchaferRCT	500	True	0.05	622318721	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
305	KangSchaferRCT	500	True	0.05	2280346676	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
306	KangSchaferRCT	500	True	0.05	2102183595	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
307	KangSchaferRCT	500	True	0.05	1923214041	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
308	KangSchaferRCT	500	True	0.05	4233336479	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
309	KangSchaferRCT	500	True	0.05	2374657733	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
310	KangSchaferRCT	500	True	0.05	1039619487	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
311	KangSchaferRCT	500	True	0.05	2545613046	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
312	KangSchaferRCT	500	True	0.05	2886800195	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
313	KangSchaferRCT	500	True	0.05	347262390	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
314	KangSchaferRCT	500	True	0.05	3271131338	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
315	KangSchaferRCT	500	True	0.05	1587653815	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
316	KangSchaferRCT	500	True	0.05	1020645498	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
317	KangSchaferRCT	500	True	0.05	1040069008	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
318	KangSchaferRCT	500	True	0.05	3127665406	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
319	KangSchaferRCT	500	True	0.05	3449458981	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
320	KangSchaferRCT	500	True	0.05	1579616535	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
321	KangSchaferRCT	500	True	0.05	2019925828	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
322	KangSchaferRCT	500	True	0.05	2715732851	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
323	KangSchaferRCT	500	True	0.05	4223770209	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
324	KangSchaferRCT	500	True	0.05	2720989381	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
325	KangSchaferRCT	500	True	0.05	1712937941	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
326	KangSchaferRCT	500	True	0.05	2301134730	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
327	KangSchaferRCT	500	True	0.05	3506548222	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
328	KangSchaferRCT	500	True	0.05	387791599	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
329	KangSchaferRCT	500	True	0.05	3428866191	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
330	KangSchaferRCT	500	True	0.05	3587596896	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
331	KangSchaferRCT	500	True	0.05	647326920	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
332	KangSchaferRCT	500	True	0.05	1377739899	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
333	KangSchaferRCT	500	True	0.05	2182697146	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
334	KangSchaferRCT	500	True	0.05	801090885	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
335	KangSchaferRCT	500	True	0.05	2988493263	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
336	KangSchaferRCT	500	True	0.05	175127900	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
337	KangSchaferRCT	500	True	0.05	3686622978	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
338	KangSchaferRCT	500	True	0.05	2537865875	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
339	KangSchaferRCT	500	True	0.05	1399982843	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
340	KangSchaferRCT	500	True	0.05	2910116794	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
341	KangSchaferRCT	500	True	0.05	945928099	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
342	KangSchaferRCT	500	True	0.05	71244178	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
343	KangSchaferRCT	500	True	0.05	3054363993	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
344	KangSchaferRCT	500	True	0.05	2199422914	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
345	KangSchaferRCT	500	True	0.05	3476780542	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
346	KangSchaferRCT	500	True	0.05	972791954	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
347	KangSchaferRCT	500	True	0.05	1497509011	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
348	KangSchaferRCT	500	True	0.05	2770996063	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
349	KangSchaferRCT	500	True	0.05	413075142	Chiseling	0	random_forest_learner	0.3	5.0	25.0	2	0	0	True		False	50	chiseling
350	KangSchaferRCT	500	True	0.05	748898099	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
351	KangSchaferRCT	500	True	0.05	4039516648	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
352	KangSchaferRCT	500	True	0.05	2967554976	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
353	KangSchaferRCT	500	True	0.05	1707558823	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
354	KangSchaferRCT	500	True	0.05	1661015679	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
355	KangSchaferRCT	500	True	0.05	2223725094	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
356	KangSchaferRCT	500	True	0.05	4023224657	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
357	KangSchaferRCT	500	True	0.05	3597937511	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
358	KangSchaferRCT	500	True	0.05	590647936	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
359	KangSchaferRCT	500	True	0.05	2902066954	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
360	KangSchaferRCT	500	True	0.05	1464868827	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
361	KangSchaferRCT	500	True	0.05	3157729208	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
362	KangSchaferRCT	500	True	0.05	487365080	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
363	KangSchaferRCT	500	True	0.05	897955761	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
364	KangSchaferRCT	500	True	0.05	3971528854	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
365	KangSchaferRCT	500	True	0.05	2325501342	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
366	KangSchaferRCT	500	True	0.05	3768143837	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
367	KangSchaferRCT	500	True	0.05	2988371241	Chiseling	0	random_forest_learner	0.35	5.0	25.0	2	0	0	True		False	50	chiseling
