dgp	n	sigma	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.2	1.0		30	0.01	0.05	50	197	1886935931
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.2	1.0		30	0.01	0.05	50	198	463390156
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.2	1.0		30	0.01	0.05	50	199	866377394
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	200	134987326
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	201	3847275359
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	202	2733361894
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	203	2041699568
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	204	1350148659
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	205	2419250172
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	206	2184294495
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	207	2987218819
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	208	3897968349
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	209	598424036
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	210	1070701974
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	211	2595952870
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	212	1762581228
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	213	2318599822
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	214	3245067434
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	215	872141340
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	216	982680611
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	217	4049525260
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	218	330626207
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	219	2572107590
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	220	1244473018
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	221	2984078578
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	222	692440149
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	223	3781580571
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	224	3993020993
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	225	2681580201
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	226	3470850604
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	227	1269737021
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	228	2720448440
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	229	453094388
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	230	3742894725
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	231	1960801051
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	232	3451745307
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	233	938194539
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	234	801312299
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	235	1788896595
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	236	3833511709
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	237	3793659837
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	238	2316457290
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	239	1393051263
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	240	3467929081
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	241	524363766
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	242	3848682843
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	243	1530287576
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	244	1365814502
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	245	3894798525
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	246	472669408
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	247	1168799104
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	248	978974072
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	0.0		30	0.01	0.05	50	249	2781807898
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	250	1834414013
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	251	2235000
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	252	3513346675
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	253	1514271692
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	254	3696809704
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	255	1309025538
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	256	29859174
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	257	707191493
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	258	2193642951
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	259	2293896602
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	260	1792766600
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	261	2082328893
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	262	953945764
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	263	2973990112
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	264	514817842
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	265	1157117161
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	266	1450046123
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	267	1048511127
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	268	4049766350
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	269	722804538
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	270	1388146037
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	271	939585183
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	272	2228188767
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	273	2397029847
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	274	3019443432
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	275	1734463155
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	276	1561777264
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	277	278710077
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	278	4173772272
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	279	1090558393
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	280	4133679667
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	281	1060324619
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	282	1081396733
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	283	2990604070
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	284	2135666049
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	285	3059178882
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	286	1292262512
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	287	636028516
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	288	1223380592
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	289	4285262775
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	290	158428240
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	291	1145815738
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	292	2618058864
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	293	4194529281
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	294	2158989953
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	295	1765390555
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	296	221099573
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	297	141951830
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	298	1196777444
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.3	1.0		30	0.01	0.05	50	299	1482069727
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	300	3900972256
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	301	2724518272
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	302	1028910482
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	303	2923607677
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	304	622318721
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	305	2280346676
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	306	2102183595
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	307	1923214041
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	308	4233336479
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	309	2374657733
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	310	1039619487
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	311	2545613046
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	312	2886800195
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	313	347262390
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	314	3271131338
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	315	1587653815
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	316	1020645498
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	317	1040069008
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	318	3127665406
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	319	3449458981
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	320	1579616535
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	321	2019925828
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	322	2715732851
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	323	4223770209
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	324	2720989381
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	325	1712937941
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	326	2301134730
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	327	3506548222
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	328	387791599
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	329	3428866191
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	330	3587596896
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	331	647326920
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	332	1377739899
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	333	2182697146
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	334	801090885
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	335	2988493263
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	336	175127900
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	337	3686622978
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	338	2537865875
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	339	1399982843
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	340	2910116794
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	341	945928099
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	342	71244178
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	343	3054363993
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	344	2199422914
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	345	3476780542
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	346	972791954
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	347	1497509011
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	348	2770996063
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	0.0		30	0.01	0.05	50	349	413075142
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	350	748898099
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	351	4039516648
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	352	2967554976
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	353	1707558823
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	354	1661015679
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	355	2223725094
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	356	4023224657
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	357	3597937511
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	358	590647936
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	359	2902066954
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	360	1464868827
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	361	3157729208
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	362	487365080
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	363	897955761
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	364	3971528854
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	365	2325501342
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	366	3768143837
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	367	2988371241
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	368	1107850850
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	369	981614854
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	370	2834609915
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	371	751425679
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	372	3509942617
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	373	4218380911
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	374	2384569336
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	375	2218934259
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	376	2274831931
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	377	1120252784
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	378	1038747649
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	379	4278877056
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	380	399873327
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	381	4146444541
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	382	3853512331
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	383	2397852100
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	384	3867266084
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	385	3790894239
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	386	2719150074
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	387	810490870
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	388	1456121864
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	389	1197743336
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	390	1499843682
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	391	3008013970
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	392	3117955887
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	393	3636381903
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	394	3853059202
KangSchaferRCT	500	125	24.45	0.05	0	ridgecv_learner	0.75	Chiseling		0.4	1.0		30	0.01	0.05	50	395	3677884819
