dgp	n	d	s	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	148	3035929168
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	149	3055190407
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	150	3131061922
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	151	3393778082
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	152	3312580896
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	153	2602578298
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	154	318019332
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	155	3978431977
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	156	1539598566
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	157	2796354553
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	158	497653800
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	159	3929721883
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	160	3707000966
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	161	3650887880
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	162	2677045063
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	163	1930375947
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	164	1421196193
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	165	409783328
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	166	272981039
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	167	1592652278
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	168	1335658902
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	169	2872651325
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	170	1396651735
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	171	2860114724
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	172	3133634658
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	173	2539604651
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	174	2738288487
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	175	1179921109
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	176	3810549722
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	177	2410522146
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	178	2028147648
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	179	1644658402
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	180	513653348
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	181	4173471662
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	182	3063363021
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	183	3646057090
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	184	3267546880
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	185	3099804676
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	186	2410667225
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	187	1013547510
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	188	3311278846
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	189	1099805069
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	190	2120835942
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	191	173660954
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	192	2245120392
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	193	3052273870
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	194	1836274702
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	195	476272473
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	196	109174313
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	197	1886935931
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	198	463390156
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	199	866377394
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	200	134987326
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	201	3847275359
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	202	2733361894
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	203	2041699568
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	204	1350148659
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	205	2419250172
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	206	2184294495
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	207	2987218819
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	208	3897968349
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	209	598424036
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	210	1070701974
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	211	2595952870
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	212	1762581228
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	213	2318599822
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	214	3245067434
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	215	872141340
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	216	982680611
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	217	4049525260
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	218	330626207
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	219	2572107590
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	220	1244473018
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	221	2984078578
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	222	692440149
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	223	3781580571
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	224	3993020993
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	225	2681580201
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	226	3470850604
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	227	1269737021
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	228	2720448440
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	229	453094388
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	230	3742894725
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	231	1960801051
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	232	3451745307
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	233	938194539
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	234	801312299
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	235	1788896595
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	236	3833511709
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	237	3793659837
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	238	2316457290
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	TTestStrategy				30	0.01	0.05	250	239	1393051263
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	240	3467929081
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	241	524363766
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	242	3848682843
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	243	1530287576
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	244	1365814502
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	245	3894798525
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	246	472669408
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	247	1168799104
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	248	978974072
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleStrategy				30	0.01	0.05	250	249	2781807898
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	250	1834414013
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	251	2235000
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	252	3513346675
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	253	1514271692
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	254	3696809704
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	255	1309025538
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	256	29859174
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	257	707191493
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	258	2193642951
NonNegRCT	1000	2	2	0.1473684210526316	0.6785714285714285	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	OracleSimulStrategy				30	0.01	0.05	250	259	2293896602
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	260	1792766600
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	261	2082328893
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	262	953945764
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	263	2973990112
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	264	514817842
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	265	1157117161
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	266	1450046123
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	267	1048511127
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	268	4049766350
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	269	722804538
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	270	1388146037
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	271	939585183
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	272	2228188767
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	273	2397029847
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	274	3019443432
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	275	1734463155
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	276	1561777264
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	277	278710077
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	278	4173772272
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	279	1090558393
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	280	4133679667
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	281	1060324619
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	282	1081396733
NonNegRCT	1000	2	2	0.19473684210526315	0.5135135135135136	0.0	0.05	0	nonneg_rct_causal_random_forest_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	283	2990604070
