task_id	dgp	n	d	s_prog	s_effect	theta_prog	theta_effect	tau	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	n_min	margin_width	alpha_min	alpha_spending_fn	substitute_t_test	train_ratio	n_sims	task_label
174	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2738288487	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
175	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1179921109	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
176	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3810549722	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
177	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2410522146	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
178	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2028147648	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
179	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1644658402	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
180	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	513653348	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
181	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4173471662	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
182	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3063363021	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
183	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3646057090	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
184	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3267546880	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
185	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3099804676	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
186	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2410667225	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
187	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1013547510	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
188	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3311278846	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
189	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1099805069	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
190	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2120835942	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
191	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	173660954	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
192	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2245120392	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
193	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3052273870	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
194	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1836274702	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
195	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	476272473	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
196	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	109174313	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
197	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1886935931	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
198	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	463390156	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
199	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	866377394	Chiseling	0	linreg_learner	0.2	2	0	0	instantaneous	True		50	chiseling
200	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	134987326	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
201	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3847275359	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
202	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2733361894	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
203	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2041699568	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
204	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1350148659	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
205	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2419250172	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
206	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2184294495	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
207	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2987218819	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
208	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3897968349	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
209	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	598424036	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
210	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1070701974	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
211	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2595952870	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
212	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1762581228	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
213	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2318599822	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
214	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3245067434	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
215	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	872141340	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
216	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	982680611	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
217	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4049525260	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
218	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	330626207	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
219	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2572107590	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
220	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1244473018	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
221	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2984078578	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
222	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	692440149	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
223	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3781580571	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
224	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3993020993	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
225	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2681580201	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
226	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3470850604	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
227	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1269737021	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
228	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2720448440	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
229	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	453094388	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
230	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3742894725	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
231	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1960801051	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
232	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3451745307	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
233	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	938194539	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
234	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	801312299	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
235	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1788896595	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
236	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3833511709	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
237	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3793659837	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
238	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2316457290	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
239	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1393051263	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
240	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3467929081	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
241	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	524363766	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
242	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3848682843	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
243	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1530287576	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
244	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1365814502	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
245	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3894798525	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
246	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	472669408	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
247	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1168799104	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
248	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	978974072	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
249	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2781807898	Chiseling	0	linreg_learner	0.25	2	0	0	instantaneous	True		50	chiseling
250	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1834414013	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
251	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2235000	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
252	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3513346675	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
253	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1514271692	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
254	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3696809704	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
255	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1309025538	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
256	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	29859174	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
257	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	707191493	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
258	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2193642951	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
259	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2293896602	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
260	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1792766600	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
261	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2082328893	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
262	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	953945764	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
263	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2973990112	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
264	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	514817842	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
265	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1157117161	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
266	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1450046123	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
267	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1048511127	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
268	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4049766350	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
269	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	722804538	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
270	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1388146037	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
271	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	939585183	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
272	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2228188767	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
273	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2397029847	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
274	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3019443432	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
275	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1734463155	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
276	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1561777264	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
277	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	278710077	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
278	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4173772272	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
279	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1090558393	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
280	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4133679667	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
281	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1060324619	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
282	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1081396733	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
283	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2990604070	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
284	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2135666049	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
285	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3059178882	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
286	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1292262512	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
287	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	636028516	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
288	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1223380592	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
289	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4285262775	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
290	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	158428240	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
291	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1145815738	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
292	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2618058864	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
293	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4194529281	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
294	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2158989953	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
295	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1765390555	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
296	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	221099573	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
297	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	141951830	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
298	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1196777444	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
299	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1482069727	Chiseling	0	linreg_learner	0.3	2	0	0	instantaneous	True		50	chiseling
300	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3900972256	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
301	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2724518272	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
302	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1028910482	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
303	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2923607677	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
304	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	622318721	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
305	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2280346676	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
306	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2102183595	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
307	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1923214041	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
308	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4233336479	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
309	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2374657733	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
310	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1039619487	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
311	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2545613046	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
312	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2886800195	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
313	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	347262390	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
314	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3271131338	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
315	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1587653815	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
316	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1020645498	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
317	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1040069008	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
318	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3127665406	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
319	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3449458981	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
320	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1579616535	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
321	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2019925828	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
322	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2715732851	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
323	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4223770209	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
324	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2720989381	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
325	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1712937941	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
326	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2301134730	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
327	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3506548222	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
328	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	387791599	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
329	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3428866191	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
330	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3587596896	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
331	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	647326920	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
332	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1377739899	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
333	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2182697146	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
334	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	801090885	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
335	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2988493263	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
336	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	175127900	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
337	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3686622978	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
338	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2537865875	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
339	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1399982843	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
340	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2910116794	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
341	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	945928099	Chiseling	0	linreg_learner	0.35	2	0	0	instantaneous	True		50	chiseling
