dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	binary	subgroup_size	strategy	bonf_strategy	n_burn_in	reveal_batch_prop	refit_batch_prop	n_min	margin_width	alpha_min	use_learner_weights	train_ratio	n_sims	task_id	random_seed
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	153	2602578298
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	154	318019332
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	155	3978431977
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	156	1539598566
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	157	2796354553
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	158	497653800
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	159	3929721883
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	160	3707000966
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	161	3650887880
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	162	2677045063
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	163	1930375947
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	164	1421196193
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	165	409783328
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	166	272981039
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	167	1592652278
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	168	1335658902
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	169	2872651325
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	170	1396651735
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	171	2860114724
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	172	3133634658
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	173	2539604651
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	0.0	0.0	False		100	174	2738288487
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	175	1179921109
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	176	3810549722
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	177	2410522146
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	178	2028147648
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	179	1644658402
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	180	513653348
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	181	4173471662
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	182	3063363021
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	183	3646057090
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	184	3267546880
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	185	3099804676
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	186	2410667225
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	187	1013547510
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	188	3311278846
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	189	1099805069
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	190	2120835942
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	191	173660954
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	192	2245120392
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	193	3052273870
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	194	1836274702
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	195	476272473
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	196	109174313
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	197	1886935931
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	198	463390156
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.4	0.01	0.05	30	1.0	0.0	False		100	199	866377394
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	200	134987326
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	201	3847275359
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	202	2733361894
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	203	2041699568
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	204	1350148659
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	205	2419250172
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	206	2184294495
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	207	2987218819
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	208	3897968349
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	209	598424036
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	210	1070701974
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	211	2595952870
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	212	1762581228
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	213	2318599822
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	214	3245067434
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	215	872141340
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	216	982680611
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	217	4049525260
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	218	330626207
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	219	2572107590
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	220	1244473018
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	221	2984078578
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	222	692440149
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	223	3781580571
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	0.0	0.0	False		100	224	3993020993
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	225	2681580201
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	226	3470850604
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	227	1269737021
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	228	2720448440
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	229	453094388
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	230	3742894725
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	231	1960801051
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	232	3451745307
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	233	938194539
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	234	801312299
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	235	1788896595
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	236	3833511709
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	237	3793659837
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	238	2316457290
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	239	1393051263
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	240	3467929081
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	241	524363766
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	242	3848682843
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	243	1530287576
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	244	1365814502
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	245	3894798525
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	246	472669408
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	247	1168799104
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	248	978974072
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.5	0.01	0.05	30	1.0	0.0	False		100	249	2781807898
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	250	1834414013
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	251	2235000
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	252	3513346675
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	253	1514271692
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	254	3696809704
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	255	1309025538
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	256	29859174
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	257	707191493
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	258	2193642951
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	259	2293896602
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	260	1792766600
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	261	2082328893
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	262	953945764
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	263	2973990112
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	264	514817842
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	265	1157117161
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	266	1450046123
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	267	1048511127
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	268	4049766350
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	269	722804538
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	270	1388146037
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	271	939585183
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	272	2228188767
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	273	2397029847
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	0.0	0.0	False		100	274	3019443432
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	275	1734463155
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	276	1561777264
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	277	278710077
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	278	4173772272
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	279	1090558393
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	280	4133679667
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	281	1060324619
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	282	1081396733
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	283	2990604070
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	284	2135666049
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	285	3059178882
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	286	1292262512
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	287	636028516
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	288	1223380592
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	289	4285262775
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	290	158428240
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	291	1145815738
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	292	2618058864
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	293	4194529281
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	294	2158989953
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	295	1765390555
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	296	221099573
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	297	141951830
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	298	1196777444
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.6	0.01	0.05	30	1.0	0.0	False		100	299	1482069727
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	300	3900972256
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	301	2724518272
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	302	1028910482
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	303	2923607677
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	304	622318721
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	305	2280346676
BasicBinaryRegression	1000	100	5	0.2	2.0	2.2	0.05	0.9	logreg_learner	True	0.5	Chiseling		0.7	0.01	0.05	30	0.0	0.0	False		100	306	2102183595
