dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	n_sims	task_id	random_seed
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	180	513653348
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	181	4173471662
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	182	3063363021
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	183	3646057090
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	184	3267546880
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	185	3099804676
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	186	2410667225
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	187	1013547510
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	188	3311278846
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	189	1099805069
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	190	2120835942
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	191	173660954
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	192	2245120392
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	193	3052273870
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	194	1836274702
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	195	476272473
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	196	109174313
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	197	1886935931
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	198	463390156
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	0.5		30	100	199	866377394
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	200	134987326
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	201	3847275359
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	202	2733361894
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	203	2041699568
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	204	1350148659
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	205	2419250172
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	206	2184294495
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	207	2987218819
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	208	3897968349
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	209	598424036
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	210	1070701974
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	211	2595952870
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	212	1762581228
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	213	2318599822
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	214	3245067434
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	215	872141340
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	216	982680611
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	217	4049525260
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	218	330626207
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	219	2572107590
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	220	1244473018
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	221	2984078578
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	222	692440149
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	223	3781580571
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.3	1.0		30	100	224	3993020993
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	225	2681580201
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	226	3470850604
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	227	1269737021
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	228	2720448440
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	229	453094388
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	230	3742894725
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	231	1960801051
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	232	3451745307
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	233	938194539
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	234	801312299
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	235	1788896595
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	236	3833511709
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	237	3793659837
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	238	2316457290
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	239	1393051263
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	240	3467929081
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	241	524363766
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	242	3848682843
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	243	1530287576
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	244	1365814502
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	245	3894798525
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	246	472669408
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	247	1168799104
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	248	978974072
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.0		30	100	249	2781807898
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	250	1834414013
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	251	2235000
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	252	3513346675
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	253	1514271692
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	254	3696809704
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	255	1309025538
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	256	29859174
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	257	707191493
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	258	2193642951
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	259	2293896602
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	260	1792766600
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	261	2082328893
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	262	953945764
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	263	2973990112
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	264	514817842
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	265	1157117161
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	266	1450046123
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	267	1048511127
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	268	4049766350
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	269	722804538
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	270	1388146037
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	271	939585183
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	272	2228188767
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	273	2397029847
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	0.5		30	100	274	3019443432
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	275	1734463155
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	276	1561777264
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	277	278710077
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	278	4173772272
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	279	1090558393
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	280	4133679667
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	281	1060324619
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	282	1081396733
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	283	2990604070
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	284	2135666049
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	285	3059178882
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	286	1292262512
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	287	636028516
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	288	1223380592
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	289	4285262775
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	290	158428240
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	291	1145815738
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	292	2618058864
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	293	4194529281
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	294	2158989953
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	295	1765390555
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	296	221099573
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	297	141951830
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	298	1196777444
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.4	1.0		30	100	299	1482069727
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	300	3900972256
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	301	2724518272
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	302	1028910482
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	303	2923607677
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	304	622318721
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	305	2280346676
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	306	2102183595
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	307	1923214041
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	308	4233336479
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	309	2374657733
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	310	1039619487
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	311	2545613046
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	312	2886800195
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	313	347262390
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	314	3271131338
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	315	1587653815
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	316	1020645498
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	317	1040069008
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	318	3127665406
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	319	3449458981
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	320	1579616535
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	321	2019925828
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	322	2715732851
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	323	4223770209
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.0		30	100	324	2720989381
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	325	1712937941
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	326	2301134730
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	327	3506548222
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	328	387791599
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	329	3428866191
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	330	3587596896
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	331	647326920
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	332	1377739899
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	333	2182697146
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	334	801090885
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	335	2988493263
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	336	175127900
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	337	3686622978
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	338	2537865875
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	339	1399982843
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	340	2910116794
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	341	945928099
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	342	71244178
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	343	3054363993
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	344	2199422914
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	345	3476780542
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	346	972791954
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	347	1497509011
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	348	2770996063
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	0.5		30	100	349	413075142
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	350	748898099
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	351	4039516648
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	352	2967554976
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	353	1707558823
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	354	1661015679
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	355	2223725094
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	356	4023224657
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	357	3597937511
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	358	590647936
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	359	2902066954
HeterogeneousLinearRCT	1000	100	5	0.2	0.4	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.5	1.0		30	100	360	1464868827
