dgp	alpha	SPECIAL_TOKEN_NULLDGPS	n	d	binary	cov_type	err_type	SPECIAL_TOKEN_NULLDGPS_TRANSFORM_TYPE	test_thresh	learner	strategy	n_burn_in	margin_width	reveal_batch_prop	refit_batch_prop	shrink_to_boundary	n_min	n_sims	task_id	random_seed
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	178	2028147648
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	179	1644658402
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	180	513653348
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	181	4173471662
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	182	3063363021
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	183	3646057090
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	184	3267546880
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	185	3099804676
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	186	2410667225
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	187	1013547510
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	188	3311278846
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	189	1099805069
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	190	2120835942
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	191	173660954
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	192	2245120392
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	193	3052273870
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	194	1836274702
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	195	476272473
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	196	109174313
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	197	1886935931
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	198	463390156
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	199	866377394
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	200	134987326
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	201	3847275359
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	202	2733361894
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	203	2041699568
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	204	1350148659
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	205	2419250172
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	206	2184294495
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	207	2987218819
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	208	3897968349
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	209	598424036
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	210	1070701974
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	211	2595952870
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	212	1762581228
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	213	2318599822
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	214	3245067434
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	215	872141340
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	216	982680611
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	217	4049525260
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	218	330626207
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	219	2572107590
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	220	1244473018
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	221	2984078578
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	222	692440149
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	223	3781580571
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	224	3993020993
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	225	2681580201
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	226	3470850604
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	227	1269737021
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	228	2720448440
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	229	453094388
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	230	3742894725
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	231	1960801051
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	232	3451745307
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	233	938194539
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	234	801312299
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	235	1788896595
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	236	3833511709
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	237	3793659837
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	238	2316457290
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	239	1393051263
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	240	3467929081
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	241	524363766
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	242	3848682843
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	243	1530287576
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	244	1365814502
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	245	3894798525
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	246	472669408
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	247	1168799104
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	248	978974072
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	249	2781807898
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	250	1834414013
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	251	2235000
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	252	3513346675
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	253	1514271692
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	254	3696809704
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	255	1309025538
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	256	29859174
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	257	707191493
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	258	2193642951
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	259	2293896602
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	260	1792766600
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	261	2082328893
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	262	953945764
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	263	2973990112
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	264	514817842
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	265	1157117161
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	266	1450046123
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	267	1048511127
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	268	4049766350
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	269	722804538
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	270	1388146037
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	271	939585183
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	272	2228188767
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	273	2397029847
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	274	3019443432
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	275	1734463155
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	276	1561777264
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	277	278710077
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	278	4173772272
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	279	1090558393
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	280	4133679667
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	281	1060324619
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	282	1081396733
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	283	2990604070
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	284	2135666049
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	285	3059178882
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	286	1292262512
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	287	636028516
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	288	1223380592
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	289	4285262775
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	290	158428240
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	291	1145815738
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	292	2618058864
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	293	4194529281
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	294	2158989953
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	295	1765390555
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	296	221099573
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	297	141951830
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	298	1196777444
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	299	1482069727
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	300	3900972256
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	301	2724518272
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	302	1028910482
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	303	2923607677
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	304	622318721
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	305	2280346676
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	306	2102183595
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	307	1923214041
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	308	4233336479
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	309	2374657733
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	310	1039619487
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	311	2545613046
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	312	2886800195
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	313	347262390
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	314	3271131338
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	315	1587653815
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	316	1020645498
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	317	1040069008
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	318	3127665406
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	319	3449458981
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	320	1579616535
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	321	2019925828
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	322	2715732851
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	323	4223770209
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	324	2720989381
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	325	1712937941
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	326	2301134730
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	327	3506548222
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	328	387791599
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	329	3428866191
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	330	3587596896
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	331	647326920
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	332	1377739899
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	333	2182697146
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	334	801090885
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	335	2988493263
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	336	175127900
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	337	3686622978
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	338	2537865875
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	339	1399982843
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	340	2910116794
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	341	945928099
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	342	71244178
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	343	3054363993
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	344	2199422914
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	345	3476780542
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	346	972791954
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	347	1497509011
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	348	2770996063
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	349	413075142
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	350	748898099
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	351	4039516648
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	352	2967554976
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	353	1707558823
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	354	1661015679
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	355	2223725094
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	356	4023224657
NullDGPs	0.05	True	4000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	400	25	357	3597937511
