dgp	benchtm_path	n	scenario	outcome_transform	alpha	test_thresh	learner	strategy	bonf_strategy	n_burn_in	reveal_batch_prop	refit_batch_prop	margin_width	train_ratio	reveal_batch_size	refit_batch_size	n_sims	task_id	random_seed
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	120	1669356239
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	121	3209715436
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	122	1165435217
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	123	2317960046
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	124	3559400500
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	125	2520077079
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	126	1532243865
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	127	4145739992
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	128	1206604539
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	129	2607192251
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	130	2330861947
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	131	1185407468
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	132	605264936
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	133	1272485020
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	134	3445409806
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	135	709816108
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	136	320192576
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	137	67157848
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	138	4238647110
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	139	1818495496
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	140	3316766039
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	141	1696003200
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	142	853477355
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	143	1260522119
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	144	23717335
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	145	60472382
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	146	3502380170
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	147	854021618
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	148	3035929168
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.1	0.01	0.05	1.0		5.0	25.0	50	149	3055190407
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	150	3131061922
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	151	3393778082
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	152	3312580896
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	153	2602578298
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	154	318019332
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	155	3978431977
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	156	1539598566
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	157	2796354553
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	158	497653800
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	159	3929721883
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	160	3707000966
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	161	3650887880
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	162	2677045063
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	163	1930375947
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	164	1421196193
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	165	409783328
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	166	272981039
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	167	1592652278
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	168	1335658902
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	169	2872651325
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	170	1396651735
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	171	2860114724
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	172	3133634658
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	173	2539604651
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	174	2738288487
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	175	1179921109
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	176	3810549722
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	177	2410522146
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	178	2028147648
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	179	1644658402
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	180	513653348
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	181	4173471662
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	182	3063363021
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	183	3646057090
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	184	3267546880
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	185	3099804676
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	186	2410667225
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	187	1013547510
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	188	3311278846
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	189	1099805069
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	190	2120835942
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	191	173660954
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	192	2245120392
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	193	3052273870
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	194	1836274702
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	195	476272473
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	196	109174313
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	197	1886935931
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	198	463390156
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.0		5.0	25.0	50	199	866377394
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	200	134987326
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	201	3847275359
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	202	2733361894
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	203	2041699568
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	204	1350148659
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	205	2419250172
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	206	2184294495
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	207	2987218819
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	208	3897968349
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	209	598424036
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	210	1070701974
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	211	2595952870
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	212	1762581228
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	213	2318599822
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	214	3245067434
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	215	872141340
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	216	982680611
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	217	4049525260
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	218	330626207
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	219	2572107590
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	220	1244473018
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	221	2984078578
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	222	692440149
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	223	3781580571
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	224	3993020993
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	1	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.2	0.01	0.05	0.5		5.0	25.0	50	225	2681580201
