dgp	n	d	q	tau	alpha	test_thresh	learner	strategy	n_burn_in	margin_width	alpha_init	refit_batch_prop	reveal_batch_prop	train_ratio	n_min	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	186	2410667225
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	187	1013547510
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	188	3311278846
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	189	1099805069
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	190	2120835942
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	191	173660954
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	192	2245120392
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	193	3052273870
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	194	1836274702
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	195	476272473
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	196	109174313
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	197	1886935931
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	198	463390156
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	199	866377394
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	200	134987326
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	201	3847275359
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	202	2733361894
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	203	2041699568
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	204	1350148659
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	205	2419250172
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	206	2184294495
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	207	2987218819
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	208	3897968349
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	209	598424036
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	210	1070701974
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	211	2595952870
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	212	1762581228
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	213	2318599822
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	214	3245067434
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	215	872141340
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	216	982680611
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	217	4049525260
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	218	330626207
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	219	2572107590
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	220	1244473018
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	221	2984078578
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	222	692440149
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	223	3781580571
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	224	3993020993
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	225	2681580201
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	226	3470850604
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	227	1269737021
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	228	2720448440
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	229	453094388
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	230	3742894725
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	231	1960801051
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	232	3451745307
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	233	938194539
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	234	801312299
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	235	1788896595
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	236	3833511709
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	237	3793659837
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	238	2316457290
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	239	1393051263
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	240	3467929081
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	241	524363766
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	242	3848682843
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	243	1530287576
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	244	1365814502
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	245	3894798525
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	246	472669408
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	247	1168799104
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	248	978974072
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	249	2781807898
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	250	1834414013
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	251	2235000
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	252	3513346675
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	253	1514271692
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	254	3696809704
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	255	1309025538
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	256	29859174
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	257	707191493
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	258	2193642951
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	259	2293896602
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	260	1792766600
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	261	2082328893
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	262	953945764
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	263	2973990112
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	264	514817842
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	265	1157117161
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	266	1450046123
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	267	1048511127
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	268	4049766350
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	269	722804538
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	270	1388146037
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	271	939585183
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	272	2228188767
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	273	2397029847
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	274	3019443432
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	275	1734463155
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	276	1561777264
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	277	278710077
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	278	4173772272
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	279	1090558393
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	280	4133679667
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	281	1060324619
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	282	1081396733
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	283	2990604070
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	284	2135666049
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	285	3059178882
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	286	1292262512
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	287	636028516
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	288	1223380592
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	289	4285262775
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	290	158428240
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	291	1145815738
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	292	2618058864
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	293	4194529281
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	294	2158989953
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	295	1765390555
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	296	221099573
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	297	141951830
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	298	1196777444
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	299	1482069727
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	300	3900972256
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	301	2724518272
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	302	1028910482
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	303	2923607677
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	304	622318721
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	305	2280346676
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	306	2102183595
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	307	1923214041
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	308	4233336479
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	309	2374657733
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	310	1039619487
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	311	2545613046
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	312	2886800195
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	313	347262390
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	314	3271131338
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	315	1587653815
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	316	1020645498
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	317	1040069008
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	318	3127665406
LinearNonNegRCT	1000	5	0.1	0.27777777777777773	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	319	3449458981
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	320	1579616535
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	321	2019925828
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	322	2715732851
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	323	4223770209
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	324	2720989381
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	325	1712937941
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	326	2301134730
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	327	3506548222
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	328	387791599
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	329	3428866191
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	330	3587596896
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	331	647326920
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	332	1377739899
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	333	2182697146
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	334	801090885
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	335	2988493263
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	336	175127900
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	337	3686622978
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	338	2537865875
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	339	1399982843
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	340	2910116794
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	341	945928099
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	342	71244178
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	343	3054363993
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	344	2199422914
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	345	3476780542
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	346	972791954
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	347	1497509011
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	348	2770996063
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	349	413075142
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	350	748898099
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	351	4039516648
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	352	2967554976
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	353	1707558823
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	354	1661015679
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	355	2223725094
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	356	4023224657
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	357	3597937511
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	358	590647936
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	359	2902066954
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	360	1464868827
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	361	3157729208
LinearNonNegRCT	1000	5	0.1	0.5555555555555555	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	362	487365080
